Date,gu,dong,Actual,Predicted
2018-02-14,23,158,38500,39938.56642856942
2016-08-07,23,158,31900,32840.209521817094
2014-07-14,23,85,25100,24613.08400271202
2015-05-18,23,158,40000,37479.456956644295
2016-08-13,23,158,17900,17630.480541177178
2006-03-30,23,250,15500,19569.59939790728
2023-12-29,23,158,59500,55328.779653304
2008-06-10,23,85,26000,25612.222297074513
2013-10-29,23,88,29700,32274.641906237597
2017-02-15,23,250,39500,43691.1179210247
2006-11-17,23,85,17000,25382.85261176687
2021-05-28,23,158,75000,73318.76232630992
2023-04-22,23,88,9500,9424.770624086674
2017-07-04,23,88,52000,52045.72575399477
2016-03-16,23,85,19000,20264.430040594445
2016-04-27,23,88,20950,20127.827639505602
2014-11-12,23,83,42000,39086.13431805992
2011-06-28,23,158,26000,23852.76670298731
2006-12-27,23,85,25500,27186.659779663583
2019-12-05,23,158,44000,42523.81407994994
2013-04-29,23,130,29800,30815.746546766375
2019-10-28,23,88,70800,70832.73998646281
2019-05-28,23,158,41800,44479.4706272465
2008-03-07,23,130,32800,32392.282762031555
2017-03-11,23,85,18000,21664.51809780381
2023-02-25,23,85,32750,31966.867603038645
2014-05-22,23,250,23400,22697.386543610934
2006-09-26,23,88,54800,46798.604401502955
2013-08-19,23,85,31700,31150.491941645854
2017-07-24,23,83,38000,37999.938339236236
2024-02-29,23,88,44800,47179.22544810597
2015-06-13,23,83,28200,34079.10867277543
2016-02-21,23,85,24900,26127.77457395398
2015-03-09,23,85,31500,31038.54111288109
2021-03-19,23,158,67800,64130.93159827613
2016-10-29,23,158,29800,32766.0
2018-08-17,23,158,30000,30873.75605989824
2006-05-01,23,250,19000,21338.668994691885
2006-04-18,23,158,32000,33422.52771028036
2017-10-11,23,158,38500,41581.93719806763
2006-12-20,23,85,30000,27426.16830709596
2006-07-25,23,85,28250,25813.24502432086
2020-05-12,23,250,52000,49850.91939638075
2022-01-28,23,158,64400,71507.78412391842
2014-10-09,23,85,34900,33206.20005371484
2006-03-14,23,158,32700,34788.9610668829
2011-09-26,23,83,35000,34064.363044034
2013-11-23,23,158,14400,14966.394339437316
2017-02-20,23,85,38000,43771.67487185353
2022-06-28,23,130,94500,89101.65519513782
2014-08-25,23,158,31094,32389.70126854956
2022-05-06,23,130,32950,33016.975317500765
2008-02-15,23,158,13000,17706.83326741988
2012-05-16,23,130,25800,25849.64070931613
2018-09-05,23,158,35000,33780.750090362286
2013-08-16,23,158,19980,22373.1071784458
2006-01-21,23,130,30750,32181.702056706257
2017-08-14,23,158,32800,33761.64194270813
2024-08-29,23,85,70000,67341.49347867933
2007-12-28,23,88,31000,26925.08055621343
2017-07-12,23,88,28000,31709.154974110857
2018-12-31,23,85,53500,45527.65073678762
2006-09-22,23,88,42000,38346.94027625855
2006-10-03,23,88,13250,14392.954491951807
2018-07-31,23,158,50300,50575.731771860155
2011-08-29,23,158,23200,22406.859020991866
2010-05-05,23,88,23000,22634.328946676564
2016-08-18,23,250,12100,12010.003746734228
2011-11-06,23,88,45500,47489.20912813904
2007-09-22,23,88,18500,18974.528576085962
2024-10-07,23,130,60000,58532.88836880862
2016-01-25,23,83,25350,31679.3987654321
2015-01-21,23,85,21200,22717.802734540157
2019-10-26,23,158,30900,27368.710373908507
2018-02-27,23,85,38500,44547.83008594659
2008-03-11,23,88,20000,23543.99355846721
2013-04-05,23,130,34500,39152.83676496359
2020-07-02,23,158,40000,43004.555555555555
2009-04-21,23,158,16900,17768.076919024086
2018-05-03,23,158,24700,23675.326133686103
2007-12-24,23,130,25000,24674.302194211014
2018-08-10,23,158,25800,25076.031652052632
2011-11-15,23,158,22000,21461.443869086746
2010-05-07,23,85,33900,32025.41187779362
2014-08-14,23,88,11400,11190.829881719306
2018-02-21,23,250,46000,45294.465272939924
2016-11-12,23,88,39000,39039.333333333336
2016-03-10,23,250,23000,25106.727941176465
2017-07-29,23,158,24500,22485.199463777662
2018-07-20,23,83,37400,38836.25602296254
2010-09-25,23,158,31000,33071.0630654158
2009-09-14,23,158,25500,23459.816512701753
2015-07-04,23,130,34200,32952.14226290193
2016-03-21,23,158,48500,50954.77660432097
2024-07-19,23,158,47000,52539.905081738936
2015-08-12,23,158,26500,25601.665486398735
2014-09-05,23,250,12200,12405.419609904957
2014-08-23,23,158,16900,16902.557298503405
2009-10-15,23,158,22000,22741.59788527397
2018-02-28,23,158,44000,47191.70456379551
2024-10-12,23,85,73900,70036.80538467181
2014-05-24,23,130,26000,25996.02900948469
2014-07-23,23,158,34350,33527.446819252444
2006-12-30,23,158,22000,19419.156575063356
2013-12-23,23,158,38535,39194.709954211205
2019-07-06,23,85,29000,29177.32779879635
2016-10-14,23,85,17500,17047.525144847426
2020-02-04,23,130,50500,46665.93871814086
2015-05-10,23,88,16200,15724.287734129366
2021-01-22,23,250,82500,79983.01969967132
2016-06-01,23,250,31000,32350.836473431507
2020-10-28,23,130,12000,14193.00325825543
2014-05-29,23,158,27500,28020.581704870063
2015-06-27,23,158,24400,24775.62873891783
2021-10-07,23,158,81000,73113.68343079922
2016-09-20,23,130,38200,37542.80118030118
2014-10-24,23,130,32200,32738.38880283867
2016-12-09,23,83,35000,36044.66614767417
2017-01-24,23,250,29450,28923.48920178524
2015-09-16,23,158,35700,38292.38461538462
2015-07-25,23,250,37500,34845.192409358635
2013-12-29,23,85,35800,37172.04209906571
2020-03-07,23,250,50900,46356.450821130886
2013-05-01,23,158,25000,28749.703372288666
2014-04-11,23,158,20800,23011.090090804082
2009-02-20,23,158,19500,21695.591971779406
2015-10-30,23,158,33700,32019.73034421967
2011-03-15,23,88,47000,46464.98462363027
2017-07-28,23,158,30000,28212.91056100196
2020-07-10,23,88,87000,68091.79894179894
2008-03-02,23,88,19100,22848.34101038668
2024-09-08,23,83,26800,24960.698763698765
2015-03-20,23,250,26900,27516.308299082037
2016-11-07,23,83,37000,35364.68785877659
2021-11-29,23,85,75000,69506.98639935334
2007-07-04,23,85,19000,27502.058014543167
2015-01-06,23,83,24200,24373.146072235668
2019-08-08,23,158,64500,66716.11111111111
2015-04-05,23,83,40900,38722.57836034689
2016-10-22,23,158,27500,26575.247126189093
2007-06-09,23,158,19000,18315.956955533744
2009-09-27,23,130,43900,41934.84515944647
2019-10-07,23,85,30000,37226.310968309066
2017-09-16,23,158,39500,40203.42814854312
2015-03-13,23,88,32000,36707.92081124602
2021-04-01,23,88,36900,34351.950617283954
2010-09-25,23,130,46500,39692.34018775569
2015-05-18,23,158,27800,28755.335775707714
2014-03-05,23,158,18300,20060.738996222066
2006-10-31,23,158,13800,14220.458700737428
2014-12-08,23,250,26500,27226.185923725887
2009-01-06,23,85,10300,10363.594389545631
2008-04-09,23,158,37000,32969.233472306056
2016-03-12,23,88,17300,22959.205863587977
2020-06-12,23,158,49500,52457.10143362901
2011-12-02,23,83,20500,21335.88291015259
2008-04-03,23,158,21000,20163.725343459446
2024-06-25,23,158,42800,47052.00750644258
2007-02-27,23,85,9150,8856.250414464657
2006-03-01,23,130,22000,21616.279044247218
2020-05-05,23,250,51500,48128.55514499161
2009-02-21,23,158,13500,14292.175517131333
2023-02-15,23,88,58000,64688.67275931078
2007-04-21,23,130,29900,28454.340584752812
2011-08-29,23,88,33100,34600.3545641476
2017-11-08,23,85,23500,22045.184536682656
2018-08-09,23,130,46900,44081.48222771162
2020-07-20,23,85,23500,27578.571428571428
2007-10-22,23,158,29000,34804.53225807898
2007-07-07,23,83,17500,16010.876917764837
2019-05-28,23,83,50000,53513.198034580135
2006-03-12,23,158,22300,22518.05753373881
2014-02-03,23,130,39600,35632.94980719502
2017-04-20,23,85,43900,41395.88170729715
2015-05-05,23,250,27500,27930.20785499361
2014-01-28,23,250,27400,29296.11940109375
2016-06-21,23,158,45000,43773.78455386465
2019-12-06,23,158,60000,61444.12942782557
2007-09-04,23,158,11500,12452.90856470084
2017-07-24,23,88,43500,41221.31686991548
2020-11-21,23,88,57000,59090.119610851485
2018-01-17,23,158,28700,28699.558524521202
2019-08-24,23,158,30700,36712.09204793027
2013-06-04,23,88,16000,17496.614518327075
2018-06-30,23,158,42900,41915.407516131716
2009-09-08,23,88,43500,39441.09667278676
2022-04-26,23,85,57000,48007.14579323183
2016-09-08,23,83,37000,37489.412472936165
2019-06-22,23,130,13900,13659.660905068227
2011-08-22,23,83,29300,33136.586405857255
2007-09-07,23,158,19000,17889.805414144634
2012-01-31,23,158,28750,28823.429499624603
2022-06-18,23,88,12000,12093.370575588515
2006-09-29,23,158,9900,9593.433512162323
2012-09-21,23,85,36025,28104.22457054136
2016-06-25,23,158,26000,26427.55546829746
2008-03-20,23,158,32500,28249.94953459188
2016-09-02,23,85,30500,31193.156388903295
2016-08-12,23,158,28000,27043.931340752115
2013-12-26,23,158,26700,28784.020440884335
2015-03-14,23,85,41500,38660.929308754465
2009-08-29,23,85,42500,36843.92447829251
2014-03-03,23,158,18450,17539.213828636774
2017-05-29,23,158,29200,27444.325245993943
2014-09-03,23,158,34050,33514.32743578009
2015-11-07,23,158,30500,30366.501155041573
2019-07-26,23,158,47000,46640.824981706515
2021-10-14,23,250,47500,53392.57003997815
2017-11-04,23,85,12000,11971.602584692317
2018-05-07,23,85,30800,31289.78143898585
2017-09-26,23,130,51500,47426.323917918286
2014-02-22,23,88,35100,34826.588475926874
2015-03-25,23,83,31100,34582.82547016568
2006-11-05,23,85,27700,22488.30533687748
2018-03-10,23,83,47000,46189.08213978113
2020-10-22,23,130,26500,28599.11039727339
2006-12-01,23,158,9980,10888.153175990205
2014-12-10,23,88,25500,27191.034097940024
2014-08-31,23,88,35100,35939.76958675305
2006-07-21,23,250,13200,13484.276575276575
2013-04-11,23,85,35150,32061.637250530704
2016-04-25,23,85,14900,15708.256659702123
2015-04-07,23,250,28400,27516.308299082037
2006-09-13,23,85,25000,26792.90158969355
2015-04-18,23,158,29300,31556.907993643752
2009-04-14,23,158,23000,24301.539739601976
2013-01-14,23,130,26100,25501.691845252226
2006-11-20,23,88,11500,10924.612898212426
2006-10-25,23,85,29300,28255.174501699054
2015-01-10,23,130,25500,25227.85660895631
2018-09-15,23,88,46800,42337.58528400526
2010-12-11,23,85,21000,25123.628708890403
2009-06-30,23,158,22900,23232.9499379791
2011-11-24,23,158,41700,41300.31015909603
2022-05-06,23,130,32750,33017.42769845315
2015-08-02,23,85,32700,30907.13868432166
2014-07-21,23,130,35500,31952.084376000075
2021-07-12,23,85,99000,96894.34615384616
2020-02-06,23,88,75000,75608.769993895
2014-09-24,23,85,27100,26959.344205021436
2015-03-06,23,83,35800,36567.64315123772
2011-07-08,23,158,55600,52837.12809763451
2014-07-14,23,130,7500,8507.283799417059
2015-04-17,23,88,17500,17562.002309684085
2017-12-16,23,85,36900,36051.59309193598
2007-09-18,23,158,19000,17829.970841066995
2008-04-03,23,158,43000,39416.88571386062
2015-12-05,23,83,36200,35978.727772120474
2019-10-16,23,88,35800,33750.0014502951
2007-02-05,23,83,13500,14376.79934308611
2020-06-03,23,158,42300,46933.068387482585
2017-12-16,23,85,57900,58138.972222222226
2021-04-08,23,158,48000,45015.81964031125
2007-07-09,23,158,50000,45148.04941268811
2011-11-02,23,83,36500,37068.249002997574
2006-08-16,23,158,19000,19845.47120535843
2020-05-26,23,85,59800,54579.40340149819
2019-02-28,23,88,59900,66251.0301368022
2011-02-21,23,88,64900,61164.460436906425
2018-10-22,23,88,43500,46625.04085025387
2010-06-13,23,85,32800,32427.86675624064
2018-05-11,23,130,43000,41144.969865121515
2019-04-08,23,88,21000,21128.333333333332
2012-01-28,23,85,17900,17624.596490992226
2006-06-11,23,158,15800,17194.602937684693
2019-10-31,23,158,47800,49529.61955218666
2011-09-19,23,88,17000,17688.667044894097
2012-11-30,23,250,21000,25386.41536189184
2014-08-20,23,158,31400,32297.953963518063
2015-10-17,23,158,26500,25853.516080039968
2015-08-24,23,85,34500,33423.24259938071
2014-04-17,23,88,24700,23475.602339075765
2017-05-25,23,158,33700,33019.0527494845
2024-03-04,23,88,64200,62277.81898276016
2018-03-07,23,158,44800,45884.07571325389
2021-08-07,23,85,42000,41053.149296307856
2022-08-29,23,158,70000,71570.35600944953
2014-07-25,23,158,33837,33527.446819252444
2007-09-08,23,88,36500,28930.285229680678
2018-08-25,23,158,47000,44703.111132360296
2007-08-07,23,130,40650,38416.089808820296
2007-02-26,23,158,10750,10618.329298573
2006-01-23,23,130,13100,13226.064564188247
2019-05-10,23,88,59000,60540.771845455754
2016-06-20,23,85,31700,29487.54093241803
2024-06-24,23,88,63500,79856.56610191318
2020-08-18,23,158,49500,50270.28358082011
2014-07-14,23,130,7500,8500.617132750393
2006-08-24,23,158,15000,15903.903918019814
2024-05-02,23,85,63700,68931.76029479995
2014-02-05,23,250,23200,22335.913750430842
2024-05-24,23,85,97000,94502.9959714338
2024-04-02,23,85,8900,11096.34530847672
2023-07-25,23,88,57200,55597.4782077499
2014-09-26,23,83,42900,40884.57580236563
2007-07-27,23,88,16300,16768.726679734613
2015-07-22,23,158,34000,30254.639682217366
2014-04-27,23,85,32700,31150.491941645854
2009-08-19,23,130,22500,23062.052195024564
2012-01-09,23,88,56876,57682.250490360915
2014-04-26,23,158,14500,14966.394339437316
2013-01-24,23,85,35000,34420.19071863937
2007-02-04,23,250,27800,27338.322779791804
2014-11-27,23,85,33000,34029.88336289592
2014-02-10,23,250,33700,36528.86552765351
2010-03-02,23,83,23700,23508.654806806557
2019-07-15,23,88,62500,64422.94015375999
2006-09-08,23,158,13350,13662.245258815823
2013-11-14,23,158,23700,22127.23907255973
2020-07-14,23,158,68000,76066.1111111111
2021-12-17,23,158,44000,39134.64949342492
2019-06-03,23,130,18400,21769.410246331237
2022-02-15,23,88,30000,33410.416666666664
2007-04-18,23,88,9900,9679.933314304268
2010-03-19,23,85,40800,36421.259683745746
2020-10-25,23,88,49500,50927.19880726554
2021-01-23,23,130,83000,83952.88896854824
2013-08-14,23,88,15600,17496.614518327075
2013-12-31,23,88,29800,34269.26301391713
2013-03-24,23,130,39500,39256.393168469454
2012-02-09,23,88,40000,37929.422882771505
2008-07-19,23,158,33900,29398.69157835784
2023-01-30,23,130,75300,74543.56145411274
2014-02-10,23,158,32600,33039.48908839543
2019-10-21,23,130,57000,57884.34424642614
2020-12-23,23,158,80000,79394.88095238096
2006-09-08,23,158,15000,13696.015100085666
2014-09-15,23,85,27000,26449.398486473077
2007-04-20,23,158,18500,17630.067717944745
2014-05-20,23,85,28500,29745.729828406515
2013-05-15,23,85,30000,32455.67053429525
2019-11-30,23,88,82000,79956.45436507936
2020-04-09,23,250,44200,43026.02676563203
2014-04-19,23,158,36800,34643.93224485829
2010-05-16,23,130,40000,34283.53795640174
2020-07-08,23,88,38000,38252.73113226405
2015-06-03,23,130,29800,28222.122242035904
2006-11-23,23,130,21300,21105.73460247154
2015-09-16,23,88,59650,57967.84138552077
2008-02-20,23,250,28750,30888.770228044345
2016-08-31,23,158,30900,33071.88305858545
2015-06-09,23,88,14900,15373.458992336718
2024-06-08,23,250,60000,59924.382285703316
2006-11-07,23,88,26600,24256.787176775273
2008-04-28,23,250,22500,22658.95512387482
2012-12-19,23,88,23300,22251.73581370159
2014-10-10,23,158,31200,32384.052989257852
2017-06-10,23,130,68800,69095.25743113503
2015-04-01,23,83,36300,36626.06962206504
2015-10-24,23,130,30800,29162.489093962093
2015-10-24,23,85,34000,33607.4992506342
2008-03-07,23,158,27700,28573.821375871823
2017-11-09,23,85,35000,38487.21783337002
2019-08-10,23,88,75500,77304.22774327121
2019-08-27,23,83,38500,44542.31620830491
2006-05-09,23,130,21500,21404.553301404714
2012-12-11,23,83,33700,36537.964526996715
2013-11-27,23,158,21500,22127.23907255973
2015-03-09,23,130,32800,32615.6823341081
2011-08-02,23,158,30000,29336.695239169214
2011-09-23,23,250,27800,26191.005742163787
2021-12-14,23,88,102000,110936.13005050505
2020-10-06,23,85,38500,39627.11801741752
2020-10-22,23,158,58500,53079.52777777778
2017-06-23,23,88,44500,41122.74525078502
2016-08-13,23,83,28000,31079.174237773168
2015-04-25,23,85,27300,26603.367575805383
2020-07-18,23,158,61000,58540.51455999374
2016-12-10,23,158,43000,40192.35682522179
2024-06-26,23,158,58000,58961.011764637464
2020-06-01,23,130,28000,27287.084622893446
2007-12-01,23,158,28700,26731.244871078714
2006-06-09,23,88,30000,35259.082319805675
2014-11-27,23,158,21800,22763.861680644808
2020-02-25,23,158,34000,37326.368298858004
2011-09-30,23,250,30000,33360.45277289687
2014-08-14,23,158,28000,28854.409533703536
2016-05-21,23,158,30000,30340.832025569533
2012-03-03,23,85,36300,33739.25483001966
2009-10-21,23,83,30000,29075.293499051168
2009-06-15,23,250,23100,23797.37269139995
2006-03-21,23,158,22500,27523.216586545128
2018-05-11,23,158,27000,29521.49418993603
2017-10-17,23,83,33900,33200.95788827007
2019-06-11,23,88,15200,23627.671653792444
2017-03-11,23,250,40800,39664.35403885258
2017-06-16,23,88,44000,43519.87912177529
2013-01-05,23,130,29300,34361.057735205075
2006-11-02,23,88,19000,24452.40181055276
2016-08-18,23,88,28300,26367.219817219822
2014-02-04,23,88,8700,9131.685985513088
2007-05-10,23,88,14250,15945.088317013096
2006-11-22,23,130,35500,30918.526304078398
2018-04-26,23,158,28000,29482.946350762526
2021-11-06,23,88,59500,65049.99582289056
2016-02-22,23,158,18900,20260.991665725254
2020-11-02,23,130,84600,70946.98728591992
2011-03-02,23,158,18150,17731.266355203796
2007-01-08,23,85,14500,16766.038647352583
2013-06-03,23,85,16000,17464.650469203272
2006-04-25,23,83,22932,20620.462385265193
2024-07-01,23,130,57500,56530.995726495734
2017-09-19,23,158,29000,29243.065171178678
2013-04-05,23,158,27950,29084.127010669625
2015-12-05,23,158,27000,25810.360927718226
2016-10-26,23,85,32900,28106.90081756279
2011-01-03,23,83,25000,28248.75800535904
2021-11-12,23,85,95500,88074.27777777777
2017-09-23,23,130,40500,37958.577042110715
2020-10-08,23,158,30200,29632.68226134992
2010-12-10,23,88,30500,28870.876280640274
2010-07-19,23,85,13000,28145.134729838985
2013-02-23,23,88,21750,23703.903447893208
2009-06-18,23,250,21900,23843.974601394715
2015-09-12,23,85,26000,23902.574205080342
2014-03-14,23,158,29000,28890.181089399164
2023-10-28,23,158,95000,83148.03096757045
2018-08-15,23,250,29000,27315.788294372465
2017-11-11,23,250,44800,40322.08274958157
2015-05-13,23,158,25000,22590.392524838142
2015-07-11,23,88,25000,25381.539127832046
2017-05-18,23,85,19000,24805.929222811978
2009-09-12,23,250,29000,27532.26424713817
2016-07-27,23,158,32200,32603.62776446445
2009-08-20,23,85,17000,18011.417779566043
2014-04-24,23,85,19700,18165.03256270544
2009-04-17,23,88,42400,39117.68223071527
2022-02-19,23,130,46200,50066.48402523402
2011-03-15,23,158,32200,28249.94953459188
2011-03-21,23,158,16500,15909.529539717618
2020-06-16,23,88,44300,46293.58930175349
2009-03-22,23,85,31000,33131.35871490192
2020-01-21,23,85,28500,29974.30340323849
2021-10-05,23,158,90500,74349.72838029418
2020-06-03,23,158,47200,46502.666666666664
2024-01-17,23,88,62000,66999.61110702691
2016-09-26,23,130,36200,35043.28386262642
2015-04-13,23,88,38500,40653.03265032118
